discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Rowing,paris-1924,Paris,France,Europe,double sculls 2x men,Men,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/paul-vincent-costello,Paul Vincent COSTELLO,United States of America,US,USA
Rowing,paris-1924,Paris,France,Europe,double sculls 2x men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/marc-p-detton,Marc P. DETTON,France,FR,FRA
Rowing,paris-1924,Paris,France,Europe,double sculls 2x men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/jean-pierre-stock,Jean-Pierre STOCK,France,FR,FRA
Rowing,paris-1924,Paris,France,Europe,double sculls 2x men,Men,BRONZE,GameTeam,Switzerland team,https://olympics.com/en/athletes/rudolf-bosshard,Rudolf BOSSHARD,Switzerland,CH,SUI
Rowing,paris-1924,Paris,France,Europe,double sculls 2x men,Men,BRONZE,GameTeam,Switzerland team,https://olympics.com/en/athletes/heinrich-thoma,Heinrich THOMA,Switzerland,CH,SUI
Rowing,paris-1924,Paris,France,Europe,single sculls 1x men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jack-beresford,Jack BERESFORD,Great Britain,GB,GBR
Rowing,paris-1924,Paris,France,Europe,single sculls 1x men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/williams-e-garrett-gilmore,Williams  E.Garrett GILMORE,United States of America,US,USA
Rowing,paris-1924,Paris,France,Europe,single sculls 1x men,Men,BRONZE,Athlete,,,Josef Schneider,Switzerland,CH,SUI
Rowing,paris-1924,Paris,France,Europe,pair-oared shell with coxswain men,Men,GOLD,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Rowing,paris-1924,Paris,France,Europe,pair-oared shell with coxswain men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Rowing,paris-1924,Paris,France,Europe,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,United States team,,,United States of America,US,USA
Rowing,paris-1924,Paris,France,Europe,four without coxswain 4 men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Rowing,paris-1924,Paris,France,Europe,four without coxswain 4 men,Men,SILVER,GameTeam,Canada team,,,Canada,CA,CAN
Rowing,paris-1924,Paris,France,Europe,four without coxswain 4 men,Men,BRONZE,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Rowing,paris-1924,Paris,France,Europe,eight with coxswain 8 men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Rowing,paris-1924,Paris,France,Europe,eight with coxswain 8 men,Men,SILVER,GameTeam,Canada team,,,Canada,CA,CAN
Rowing,paris-1924,Paris,France,Europe,eight with coxswain 8 men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA
Rowing,paris-1924,Paris,France,Europe,pair without coxswain 2 men,Men,GOLD,GameTeam,Netherlands team,https://olympics.com/en/athletes/antonie-christiaan-beijnen,Antonie Christiaan BEIJNEN,Netherlands,NL,NED
Rowing,paris-1924,Paris,France,Europe,pair without coxswain 2 men,Men,GOLD,GameTeam,Netherlands team,https://olympics.com/en/athletes/wilhelm-rosingh,Wilhelm RÖSINGH,Netherlands,NL,NED
Rowing,paris-1924,Paris,France,Europe,pair without coxswain 2 men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/maurice-bouton,Maurice BOUTON,France,FR,FRA
Rowing,paris-1924,Paris,France,Europe,pair without coxswain 2 men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/georges-piot,Georges PIOT,France,FR,FRA
Football,paris-1924,Paris,France,Europe,football men,Men,GOLD,GameTeam,Uruguay team,,,Uruguay,UY,URU
Football,paris-1924,Paris,France,Europe,football men,Men,SILVER,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Football,paris-1924,Paris,France,Europe,football men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE
