discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lucien-gaudin,Lucien GAUDIN,France,FR,FRA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/erwin-casmir,Erwin CASMIR,Germany,DE,GER
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/giulio-gaudini,Giulio GAUDINI,Italy,IT,ITA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil individual women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/helene-mayer,Helene MAYER,Germany,DE,GER
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil individual women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/muriel-b-freeman,Muriel B. FREEMAN,Great Britain,GB,GBR
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil individual women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/olga-oelkers-caragioff,Olga OELKERS-CARAGIOFF,Germany,DE,GER
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,sabre individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/odon-tersztyanszky,Ödön TERSZTYANSZKY,Hungary,HU,HUN
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,sabre individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/attila-petschauer,Attila PETSCHAUER,Hungary,HU,HUN
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,sabre individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bino-bini,Bino BINI,Italy,IT,ITA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,sabre team men,Men,GOLD,GameTeam,Hungary team,,,Hungary,HU,HUN
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,sabre team men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,sabre team men,Men,BRONZE,GameTeam,Poland team,,,Poland,PL,POL
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil team men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,foil team men,Men,BRONZE,GameTeam,Argentina team,,,Argentina,AR,ARG
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,10m platform men,Men,GOLD,Athlete,,,Pete Desjardins,United States of America,US,USA
